GEL-Bone_SoftTissue_common_SBS127	GEL-Bone_SoftTissue_common_SBS8	GEL-Bone_SoftTissue_common_SBS122	GEL-Bone_SoftTissue_common_SBS1	GEL-Bone_SoftTissue_common_SBS100	GEL-Bone_SoftTissue_common_SBS5	GEL-Bone_SoftTissue_common_SBS18	GEL-Bone_SoftTissue_common_SBS13	GEL-Bone_SoftTissue_common_SBS3	GEL-Bone_SoftTissue_common_SBS17	GEL-Bone_SoftTissue_rare_SBS7a	GEL-Bone_SoftTissue_rare_SBS124_a	GEL-Bone_SoftTissue_rare_SBS31	GEL-Bone_SoftTissue_rare_SBS30	GEL-Bone_SoftTissue_rare_SBS57	GEL-Bone_SoftTissue_rare_SBS44	GEL-Bone_SoftTissue_rare_SBS26	GEL-Bone_SoftTissue_rare_SBS108	GEL-Bone_SoftTissue_rare_SBS124_b	GEL-Bone_SoftTissue_rare_SBS135	GEL-Bone_SoftTissue_rare_SBS5+8	GEL-Bone_SoftTissue_rare_SBS96	GEL-Bone_SoftTissue_rare_SBS129	GEL-Bone_SoftTissue_rare_SBS117	unassigned
GEL-2506770-11	0	1151.73686067019	674.966725455614	541.670781893004	0	655.496531452087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222.12910052911
GEL-2769335-13	0	0	2060.67408009872	1425.15315795378	0	2891.97158963428	0	0	0	0	0	0	0	0	0	9736.12028831052	0	0	0	0	0	0	0	0	1785.0808840027
GEL-2243970-11	172.55343980344	157.964373464373	0	449.7457002457	0	406.481572481572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451.254914004915
GEL-2789041-12	655.696190806993	961.554474933426	1434.3354173903	0	0	807.625795993979	0	0	2239.96213963182	1328.3845085099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1205.44147273358
GEL-2917549-11	564.514908945367	368.662797678607	217.3908345007	261.47008204923	267.48088853312	496.392435461277	0	187.336802081249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.75125075045
GEL-2929929-11	2235.27338245144	0	6735.85068988614	0	0	4811.89393168118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20368.2154722036	0	0	3211.76652377764
GEL-2428003-13	0	1485.37832362623	1206.02506963788	0	704.891364902507	1149.95416561155	0	753.953405925551	1226.05039250443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1381.74727779185
GEL-2902300-11	0	0	943.165230343654	442.964145121821	395.183742951378	0	784.892648154059	398.667730609639	772.947547611448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940.178955208001
GEL-2881915-12	0	0	307.908412005073	401.183598703678	0	638.383401437227	0	429.266450612935	1109.77412991405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.484007327037
GEL-2364838-13	0	571.604371282335	701.014801493983	0	294.795960713792	541.125466869553	0	305.788352469221	510.646562456771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687.024484714345
GEL-2275908-18	1021.6902146358	3460.33767111712	828.559743113064	788.532702382964	1435.97008619233	0	1665.62523238127	0	1577.06540476593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064.21894541152
GEL-2941441-14	514.536870503597	672.894334532374	746.328237410072	0	554.001348920863	629.933003597122	361.174910071942	734.339028776978	957.138489208633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.653776978419
GEL-2208549-12	155.406135865595	246.017531044558	0	218.176040905771	0	530.00073046019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.399561723886
GEL-2578274-14	0	815.239178283199	0	635.186353631695	535.157006603082	670.696771826853	434.627512839325	0	667.195744680851	2301.67527512839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757.222157006605
GEL-2829136-13	0	423.977153218495	0	352.475067996374	421.963009972801	755.80725294651	0	505.549954669084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.227561196736
GEL-2992192-14	858.456394260761	565.618465377417	407.165065502183	541.048159700561	0	472.853025577043	395.130630068621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778.728259513414
GEL-2364838-11	0	480.975326560232	702.925399129173	0	273.053701015965	528.070827285922	0	356.723367198839	469.95297532656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640.298403483309
GEL-2578274-13	0	1326.10389927882	0	0	885.404718249603	0	0	0	818.799046571324	6944.5176628774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2316.17467302285
GEL-2796128-11	900.443893366398	0	359.273093614383	411.028518288903	0	283.901115933044	287.418474891506	0	567.802231866088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432.132672039678
GEL-2511428-14	0	0	0	571.716206123973	540.785660941001	731.357729648992	0	459.96713965646	371.665421956684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664.50784167289
GEL-2235349-17	450.14633302583	761.210908671587	557.324031365314	0	768.688422509225	435.689806273063	0	0	387.335216789668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962.605281365313
GEL-2380714-14	261.070378479825	0	180.394119487019	360.788238974038	154.337191116672	389.851736002502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.558335939944
GEL-2710883-14	243.037743506494	274.87012987013	136.424512987013	207.163149350649	123.287337662338	169.267451298701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.9496753246751
GEL-2361397-12	167.533174224344	0	0	174.57661097852	0	278.718854415275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.171360381861
GEL-2703004-13	0	452.18446469868	0	795.324445653653	589.740579512991	504.705890355054	577.735682220106	242.098762073187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.210175486329
GEL-2099513-11	0	368.876514802884	0	437.260929590428	753.726031599939	276.532597024083	0	403.318300352815	320.458352508053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.827274121798
GEL-2332564-12	549.717505818939	552.710523092	377.120176405733	522.28151414921	410.542202621585	752.743844174936	325.241210339336	325.241210339336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.401813058925
GEL-2275908-15	912.005466212469	3589.98970133883	1031.5717341361	817.453061871188	1716.95159629248	0	1709.44743721778	0	1766.97932345718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085.60167947397
GEL-2497831-13	501.647645429363	356.960849492151	371.479593721145	195.252077562327	284.867774699908	509.657987072946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491.13407202216
GEL-2364838-14	0	636.010477734814	766.601970812024	0	0	551.275539478608	0	423.176250467756	622.552575776475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996.383185730323
GEL-2219698-13	0	1676.14068324879	595.661553504858	0	661.568783230459	708.003422355314	1142.39198191041	0	2430.57874472896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955.654831021209
GEL-2312994-13	0	760.01824579695	626.134236934706	499.296754854685	0	615.061123419784	481.680437899127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879.809201094748
GEL-2205326-14	576.675925026707	671.031951053705	536.022530834224	0	581.694862581334	796.003496163931	0	434.639992230747	0	990.236379528018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.694862581334
GEL-2099513-13	0	353.667403314917	0	442.209313338595	744.852565114444	0	0	364.172375690608	351.666456195738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912.431886345698
GEL-2141148-14	0	1180.44318717586	1199.93399339934	549.240924092409	0	0	0	610.21216407355	518.755304101839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241.414427157
GEL-2954835-11	148.344071736964	411.45433410827	147.341746927931	144.33477250083	0	262.107937562272	113.26270342079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.154433742943
GEL-2415581-14	0	1243.2001610306	1126.18132045089	0	0	642.103381642512	559.09001610306	1032.16618357488	687.610708534622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920.648228663436
GEL-2606572-11	352.598512221041	607.53124335813	373.634218916047	485.824654622742	758.287141339001	716.716578108395	443.753241232731	0	635.578852284803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.07555791711
GEL-2747168-14	476.954910672086	778.92636355043	1245.88221949145	1367.37073447396	392.462898194536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027.40287361754
GEL-2164845-11	839.966457023061	0	770.136709698775	0	378.788701313031	353.670087167605	515.936334547059	0	852.525764095774	487.301114421273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.674831733422
GEL-2728502-11	288.162878787879	0	991.781455862978	293.174407114625	244.562582345191	804.350296442688	211.486495388669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.48188405797
GEL-2593535-13	217.098305084746	479.425423728814	0	0	0	200.01186440678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.46440677966
GEL-2559895-13	419.862785473605	1788.17456008985	1014.58489329839	0	0	609.251965555972	0	0	453.431767128416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067.69402845377
GEL-2275908-13	1009.28902893154	3665.54969922658	943.770266399313	778.723002005156	1541.44142079633	0	1601.45860784875	0	1732.99627613864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948.771698653691
GEL-2087661-11	0	429.010594467334	235.101824602707	431.522366097704	473.21777516186	452.118893466745	0	591.271041789288	384.803413772808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416.954090641554
GEL-2547100-14	0	0	2531.78951466895	10416.5912745537	0	0	0	0	0	0	0	0	0	0	0	11384.5400743668	0	0	0	0	0	0	0	0	1389.07913641055
GEL-2087661-13	277.708366115919	552.419879360084	344.63808025177	424.054681353265	480.994885916601	443.53422501967	0	591.378966692893	428.050485182271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.220430107527
GEL-2219698-15	0	1469.80576109937	651.913847780127	0	545.427920190275	666.911865750528	1052.8608615222	0	2174.71260570825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005.36713794925
GEL-2709565-13	0	161.584615384615	0	200.983333333333	0	245.867948717949	241.379487179487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.184615384616
GEL-2141148-12	0	1069.11067398281	1031.60679159333	496.051351071539	0	457.047313386479	0	578.559892328398	510.552852262139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687.071125375305
GEL-2456041-11	0	0	210.882188721385	305.829145728643	229.871580122836	0	0	0	330.815187046343	0	0	0	0	0	1067.90340591848	0	0	0	0	0	0	0	0	0	539.698492462313
GEL-2929929-13	2172.0855138626	0	6161.50762721301	0	0	3917.26979178265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20575.4370337379	0	0	3173.70003340384
GEL-2578773-12	339.874556594647	0	317.316510802967	565.455014511448	322.830699774266	483.243469848436	473.718961625282	0	308.293292486295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298.267494356659
GEL-2511428-11	0	253.609950859951	0	560.637745700246	531.682278869779	744.35519041769	0	455.299754299754	305.030866093366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400.384213759214
GEL-2554661-14	157.311151079137	0	156.312350119904	314.622302158273	233.719424460432	385.037769784173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418.997002398081
GEL-2205326-12	560.216592535293	636.746180622703	529.204602591375	0	588.72761554825	823.818507058596	0	433.167472442468	0	961.371688261458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639.747340939857
GEL-2141692-14	0	1233.63513773839	0	536.929300712772	527.913696782893	809.901753034098	361.125024080139	477.326141398574	0	387.670968984781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865.497977268353
GEL-2243970-12	148.273613650213	177.132236441194	0	448.801340645948	0	403.025594149909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.767215112736
GEL-2409906-11	0	722.753346080306	438.671128107075	0	0	330.760038240918	819.622370936902	310.181644359465	563.647227533461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489.364244741873
GEL-2559895-11	0	1935.63225163162	996.508792603336	0	0	629.74166062364	0	0	462.575688905004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1480.5416062364
GEL-2419643-12	400.176557316624	332.978990047917	0	661.946185035016	471.88739402875	399.675082934021	0	253.746037596756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.589753040916
GEL-2578773-14	284.267679242202	0	296.257880124122	544.554956720562	272.777070063694	469.616201208558	552.048832271762	0	290.262779683162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.214600685938
GEL-2164845-14	905.983922126217	0	770.261620912173	0	390.639833752598	0	778.274745707098	0	779.276386306464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954.56349119545
GEL-2312994-14	0	716.901982228298	587.91961722488	489.933014354067	0	565.922624743677	413.443472317157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882.879289131921
GEL-2557520-11	171.5	190.5	177	281	0	475.5	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.5
GEL-2330708-11	438.446549391069	390.625169147497	354.381596752368	0	0	0	415.794316644114	366.462787550744	334.749661705007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.539918809201
GEL-2559895-14	473.259096955943	2327.7743954926	1003.54941701229	0	0	698.882619923312	0	0	626.342906330699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1263.19156428516
GEL-2141692-12	0	1379.83407179673	0	594.227778280134	847.38990867167	719.804231847364	0	445.042951442264	0	526.918799168098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041.78225879374
GEL-2164845-12	895.701764118496	0	769.243869965605	0	380.873183179851	0	723.759014756463	0	753.249195606346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982.172972373239
GEL-2370184-12	176.860885512182	242.309405292114	156.376997642127	266.290542310715	321.247314645009	346.227665706052	0	136.892323814514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.794865077287
GEL-2518929-12	275.855016634565	325.828751532131	296.344247942567	292.846086499737	504.734722465418	429.774120119068	0	431.273332165995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.343722640519
GEL-2327206-11	0	0	552.56191863723	0	0	431.048302140536	828.592849938361	598.067017819119	1193.13369942844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858.596212036314
GEL-2377154-11	0	139.409190371991	0	203.326039387309	0	204.835886214442	113.741794310722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.687089715536
GEL-2929606-12	326.208680066573	418.767891435156	527.337344770196	302.193317116886	0	676.933043144284	305.695557547049	269.672513122519	796.509537831264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.682114966073
GEL-2598900-11	0	0	0	0	0	0	0	0	0	0	62883.1730956581	0	0	0	0	0	0	0	0	0	0	0	0	0	13128.8269043419
GEL-2890183-11	208.662842574888	412.309751434034	200.6373486297	385.725302740599	0	587.867431485022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.797323135757
GEL-2368610-11	0	529.543269230769	455.407211538462	0	2080.85288461538	0	0	552.742307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577.454326923081
GEL-2165113-11	0	692.130610538054	591.257318093114	2012.97149428492	1008.7329244494	0	0	1486.1332589908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373.77439364371
GEL-2627818-11	0	0	104.790009250694	267.740980573543	0	207.073080481036	0	0	149.413506012951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.982423681776
GEL-2340593-13	0	245.98939795532	0	156.584627035214	139.410829231352	322.261264672473	0	116.175691026126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.578190079515
GEL-2060939-11	436.956785137318	837.20718901454	935.258481421648	317.786752827141	0	631.550888529887	258.955977382876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.28392568659
GEL-2226064-11	0	3330.66989592825	1392.53436286029	0	0	0	1957.15649129538	620.183348520455	1161.27955493741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1975.17634645821
GEL-2459522-12	384.718243596445	722.970517511762	0	434.182017773131	427.187140616832	603.058337689493	561.588708834292	608.554312598014	666.012232096184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.728489283847
GEL-2145680-14	0	287.336182336182	0	342.804558404558	254.854700854701	381.782336182336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487.222222222223
GEL-2907875-11	164.49601319769	324.478416277151	0	387.167445697003	148.949133901567	408.732471817432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390.176519109157
GEL-2002428-11	245.668615984405	415.129824561403	0	436.187134502924	264.720467836257	618.182456140351	322.37738791423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.73411306043
GEL-2322679-11	0	772.504994832932	0	587.143874153175	855.667011137903	505.484785853715	535.042369962108	507.488689861063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599.668274199104
GEL-2573179-11	0	742.76990920882	562.08261997406	0	344.356939040208	0	396.410894941634	574.595590142672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238.78404669261
GEL-2994325-11	0	413.643304843305	0	394.567521367521	427.699145299145	522.074074074074	0	349.388034188034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535.627920227921
GEL-2665068-11	0	578.394927536232	346.837337909992	252.018497330282	308.909801678108	368.296338672769	264.993707093822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497.549389778795
GEL-2706266-11	0	210.609402205456	0	250.725478816019	214.11955890888	599.233894370284	0	137.397562391178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315.914103308183
GEL-2539087-11	229.687802986232	359.511343804538	393.465192941633	418.431258483615	197.731239092496	304.086678301338	346.528989722707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.557494667441
GEL-2528166-12	471.339737013895	632.613820759116	1408.02760421524	0	0	426.402685815537	677.550871957475	465.847430756318	737.466940221953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534.750909260466
GEL-2974867-11	0	510	0	260	352.5	518	0	542.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458
GEL-2682981-12	0	0	0	0	71.8823529411765	105.019607843137	56.078431372549	0	97.8823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.137254901961
GEL-2794801-11	232.687069767442	337.16911627907	0	716.736744186047	681.909395348837	273.066604651163	0	301.332279069767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.098790697674
GEL-2971468-11	0	1865.73347442681	812.869347442681	0	0	822.910970017637	843.998377425044	867.59619047619	1287.33601410935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616.555626102288
GEL-2208679-12	0	0	129.374943259192	191.293690422152	0	187.769859282796	0	0	0	238.110304130731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.451202905129
GEL-2215045-11	278.352961314618	208.891475522081	0	221.059910989387	0	405.107497432386	118.642245806231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.945908935297
GEL-2575658-11	350.676043131739	562.179090482888	373.622128457571	538.235349273324	663.441162681669	741.258321612752	0	0	517.284575714956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509.303328645101
GEL-2329462-11	995.114135206321	363.956101843723	0	823.162423178227	822.661106233538	0	0	0	1135.98419666374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998.122036874451
GEL-2480836-11	258.138847858198	0	0	159.944854751354	124.514032496307	233.337272279665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252.064992614476
GEL-2968478-11	146	136.5	0	262.5	129	364	145.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.5
GEL-2939537-11	0	633.955042147986	538.007805182641	401.873243833906	341.59225725882	329.03371838901	381.277240087418	0	319.489228847955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.771464252264
GEL-2680119-11	262.892494019139	0	0	339.506877990431	503.25134569378	590.882177033493	837.25	0	0	286.427631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.78947368421
GEL-2468573-12	0	287.287095698566	297.297099033011	497.497165721907	319.31910636879	521.521173724575	0	417.417139046349	322.322107369123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.339113037679
GEL-2073072-11	326.867611336032	261.394129554656	386.843319838057	0	199.419230769231	626.746153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.72955465587
GEL-2686144-11	460.312965722802	308.040238450075	510.737704918033	0	503.248882265276	417.876304023845	242.637853949329	468.301043219076	450.327868852459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.517138599105
GEL-2941186-11	556.546679052485	682.897816999536	340.446121690664	853.872967951695	370.02833255922	588.134463539248	0	0	484.346028797027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.727589410125
GEL-2958683-11	0	200.024874431954	0	224.589332695527	491.289165271466	273.718249222674	0	465.722076058359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.65630232002
GEL-2845808-11	344.336924583741	771.75514201763	212.20763956905	319.312438785504	0	310.804113614104	186.682664054848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409.901077375123
GEL-2518586-11	824.004269160399	1490.43403130718	646.356576539947	380.888696889612	0	710.088940841634	357.302703801586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.924781459642
GEL-2532476-11	333.353478923311	484.144235652616	162.89436262062	195.674961909599	0	522.472320975114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.46063991874
GEL-2871343-11	218.232940185341	195.155433866891	0	119.902695871946	0	318.068239258635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.640690817187
GEL-2085810-11	936.894545454545	984.065454545455	390.916363636364	499.810909090909	465.185454545455	629.28	812.945454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.901818181817
GEL-2132553-11	1081.10918737783	460.398212789724	601.172856743926	401.783859257191	393.768221167272	567.10639486177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.6612678022871
GEL-2323426-11	602.333655438984	522.855604638321	0	0	310.414273881833	676.813086692435	338.906405300939	0	615.829928216455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553.847045831033
GEL-2008325-11	709.250571508224	1241.31363256203	1268.34223585169	0	858.408419291887	0	908.461388346808	623.65999442431	973.029718427655	1718.31842765542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676.215611931975
GEL-2498512-11	515.852318259874	283.418860904408	540.845163136806	415.880938752147	384.389954207212	0	0	228.934459072696	537.346164854035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586.332140812822
GEL-2573433-12	0	495.844728099318	703.536282566882	266.529113481378	364.088826717958	401.302325581395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.698723553069
GEL-2266478-12	263.48666547342	407.52604259889	744.788974404869	0	229.860748165384	380.926436370145	0	307.652049400394	254.95471630571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.804367281188
GEL-2087070-11	0	1161.42932914252	1046.4858068952	388.808957862685	0	637.686671250368	0	389.808466751793	647.68176014144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816.099007955994
GEL-2557520-13	507.771446078431	336.00306372549	339.518790849673	273.724468954248	0	533.888276143791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.093954248367
GEL-2459522-11	426.519193366772	721.187020165831	0	408.539461562084	410.037772545808	728.179138089876	548.381820042993	636.282731088136	655.261336881974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344.611526256526
GEL-2804738-13	610.615562080537	1608.9869966443	0	423.73322147651	313.302747483221	713.051069630872	385.757130872483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709.553271812077
GEL-2340593-11	0	276.310228550019	0	128.143874110154	148.166354439865	337.378793555639	0	109.62307980517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.377669539153
GEL-2459522-13	372.515721120984	635.733424470267	0	421.148325358852	498.358851674641	637.237525632262	526.936773752563	494.347915242652	497.857484620642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.863978127137
GEL-2634639-12	0	1243.14602985962	655.84082299636	2561.83131545718	0	0	828.930773230335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1445.2510584565
GEL-2050126-12	1145.93476404622	3518.29970968293	0	1035.94102578699	722.958843285706	0	894.449080662606	0	760.456708601355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704.959867934193
GEL-2634639-13	0	965.853206760824	634.344215481979	2389.98363818785	0	0	1181.15798410126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346.66095546809
GEL-2211671-11	0	143.946646906262	0	289.920711374583	128.741015190811	505.333827343461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.057799184883
GEL-2804738-12	720.182054166306	1744.36307000087	0	469.771047849788	442.726659167604	991.126763000779	598.983127109111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820.847278705542
GEL-2527756-11	182.880764904387	118.59842519685	134.046119235096	224.240719910011	122.086614173228	367.256467941507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.890888638921
GEL-2578274-12	0	1810.77638846737	0	0	0	0	1014.89681335357	0	1385.27150227618	9262.37432473444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3040.68097116844
GEL-2900312-11	354.7625	397.916071428571	229.316071428571	277.989285714286	290.533928571429	435.048214285714	0	0	359.780357142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464.653571428572
