GEL-Breast_common_SBS13	GEL-Breast_common_SBS5	GEL-Breast_common_SBS8	GEL-Breast_common_SBS2	GEL-Breast_common_SBS3	GEL-Breast_common_SBS18	GEL-Breast_common_SBS1	GEL-Breast_common_SBS127	GEL-Breast_common_SBS17	GEL-Breast_rare_SBS44	GEL-Breast_rare_SBS6	GEL-Breast_rare_SBS26	GEL-Breast_rare_SBS57	GEL-Breast_rare_SBS116	GEL-Breast_rare_SBS7a	GEL-Breast_rare_SBS96	GEL-Breast_rare_SBS30	GEL-Breast_rare_SBS87	GEL-Breast_rare_SBS94	GEL-Breast_rare_SBS4	GEL-Breast_rare_SBS124	GEL-Breast_rare_SBS105	GEL-Breast_rare_SBS31	GEL-Breast_rare_SBS23+114	GEL-Breast_rare_SBS33+114	GEL-Breast_rare_SBS136	GEL-Breast_rare_SBS123	GEL-Breast_rare_SBS114	unassigned
GEL-2203952-11	0	621.038033635188	237.160155239327	176.865200517464	0	156.264424320828	416.035187580854	193.948771021992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.688227684347
GEL-2194511-11	13757.4369256187	0	0	13464.2251402609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852.3379341204
GEL-2804116-11	13294.9898231516	0	0	16467.1523007889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4325.8578760595
GEL-2966439-11	441.746621898288	0	1639.059864057	0	2375.13766276308	0	365.790189173696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280.26566210794
GEL-2201084-11	0	438.771942192457	0	0	0	0	364.641522735284	181.318998942545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436.267536129714
GEL-2139188-11	0	0	1879.4052105299	0	2565.91850894497	610.45643153527	798.597102237943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501.62274675192
GEL-2225680-11	0	625.120249574589	179.609188882586	139.473057288712	0	0	341.15711854793	189.643221781055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293.997163925128
GEL-2866751-11	0	636.617540687161	382.473779385172	0	0	0	351.271971066908	505.771247739602	0	0	0	0	697.008137432188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.857323688969
GEL-2998984-11	0	396.346715328467	0	124.047445255474	0	135.141119221411	497.198296836983	144.217761557178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361.048661800487
GEL-2725360-11	0	519.831492422296	0	0	269.653223734909	0	590.240945286411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564.274338556384
GEL-2517149-11	0	927.054557478232	570.802160255704	0	645.146147911385	480.990631544142	1003.89330982035	610.71839523862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.394797751567
GEL-2775317-11	0	1234.65547798067	438.588077336198	300.402792696026	0	0	577.27403329753	546.733082706767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631.346535982809
GEL-2862371-11	0	669.377064220183	166.211009174312	0	0	0	370.197247706422	242.76880733945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.445871559633
GEL-2354478-11	0	361.641207815275	0	0	150.266429840142	0	287.509769094139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.582593250444
GEL-2659955-11	0	563.293494058306	868.140548858682	0	0	1790.16568350859	1090.16499957254	576.265709156194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947.969564845688
GEL-2737762-11	0	557.123093922652	248.054806629834	0	0	384.084861878453	462.602209944751	310.56861878453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.56640883978
GEL-2461033-11	172.142031379026	715.090008257638	0	208.672171758877	0	186.153592072667	608.001651527663	223.184145334434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.756399669695
GEL-2066524-11	0	417.593517017828	0	0	403.607131280389	220.285575364668	709.309562398703	277.230145867099	0	0	0	0	744.275526742301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.698541329012
GEL-2982507-11	756.346804453466	1245.21732176908	2559.55772897829	0	1512.69360890693	0	0	913.626868425909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155.55766746633
GEL-2570109-11	244.321137141353	770.512766517505	550.723874703869	286.877072913925	448.589628849697	661.869965780469	456.099499868386	284.874440642274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.131613582522
GEL-2661598-11	0	1137.18269230769	796.528846153846	0	0	283.043269230769	533.023076923077	635.219230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783.002884615387
GEL-2853824-11	360.808584976292	772.230596456202	1027.30222111305	0	668.999251310207	294.660344397305	296.163713501373	444.496131769404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.339156476167
GEL-2748781-11	0	1155.66139606633	799.573852680293	0	780.595834940224	429.003085229464	517.400694176629	909.446586964906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588.318549942154
GEL-2541368-11	740.217034400949	1236.86908659549	4284.93950177936	0	1108.0703202847	1142.149371293	975.262253855279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074.49243179122
GEL-2264073-11	0	0	1193.18214876033	0	2239.71900826446	497.492892561984	544.539504132231	713.206611570248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867.859834710747
GEL-2881443-11	717	787	1468.5	0	819.5	586	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686
GEL-2276767-11	0	519.379070243703	0	536.424329305755	0	197.52447266025	667.773090313332	296.788040139259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.110997337701
GEL-2803473-11	0	419.320541760722	0	0	169.13769751693	180.212189616253	423.34762979684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.981941309255
GEL-2136728-11	0	755.359950479728	412.60414732281	0	0	458.005571030641	716.444444444444	514.882079851439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.703806870938
GEL-2132485-11	0	315.402194475974	151.712447975785	0	0	0	375.288687097995	138.737041241014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.859629209232
GEL-2406924-11	0	472.912906137184	263.566110108303	0	272.602662454874	0	572.314981949458	346.401173285199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.202166064982
GEL-2022267-11	3343.5837490646	526.328011973061	0	2820.25760788226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332.83063108008
GEL-2646720-11	222.603588907015	569.544317563894	343.932572050027	0	346.940728656879	213.57911908646	535.953235454051	401.087547580207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.358890701467
GEL-2569969-11	0	430.128575556198	0	172.450158913609	180.923143600116	191.888182606183	454.550707887894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.059231436
GEL-2589704-11	363.379808222198	1350.55328998126	419.861126419046	325.892207649069	623.793673536868	0	289.904111098865	838.722583489474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.89319960322
GEL-2590826-11	0	554.23208365213	203.184901810763	216.261157867891	0	0	408.884468247896	334.953328232594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.484060188726
GEL-2408337-11	1371.80512870706	1195.20147792894	2678.07179211119	0	2433.42820788881	0	0	785.961290006851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758.53210335715
GEL-2349032-11	264.537267870771	309.62884762147	0	0	725.974433986263	0	281.070847112694	1815.68761129484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.100992113962
GEL-2717588-11	111459.885685008	0	0	62523.3252979665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4651.7890170255
GEL-2037240-11	0	772	309	0	466	497.5	811	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.5
GEL-2325452-11	0	924.349601431593	369.939808036441	0	0	411.433056775663	828.365218805922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538.912314950381
GEL-2771995-11	385.959610756514	704.926232081197	721.424505597991	335.964842523805	982.397195772732	0	824.413728157372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822.913885110389
GEL-2509084-11	0	0	0	0	0	0	3500.94146585221	3560.48298856715	0	45941.5384383427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5072.03710723794
GEL-2394546-11	0	1305.53074792244	576.337950138504	0	0	559.298393351801	1044.42459833795	559.799556786704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.608753462601
GEL-2246293-11	397.5	463.5	2633	0	497.5	499.5	409	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256
GEL-2069266-11	0	521.251805488686	349.338950409244	0	0	557.338468945595	1496.59412614348	612.972075108329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.504573904666
GEL-2966689-11	0	494.821611832176	166.95200724419	0	0	0	524.993661334138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479.232719589496
GEL-2001141-11	392.610994895825	864.542381390679	484.403146180236	953.840180738013	543.269851895239	439.005940925446	1686.68077985106	510.843276713246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.803447410256
GEL-2113995-12	0	1017.0559618442	321.884737678855	276.970588235294	0	280.463910969793	731.601589825119	281.46200317965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.561208267089
GEL-2692047-11	0	390.474945533769	170.864197530864	0	0	126.137981118373	294.489469862019	161.818445896877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.214960058098
GEL-2863150-11	22158.2625071225	0	0	8835.50341880342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4108.23407407408
GEL-2748744-11	0	606.376564277588	0	0	168.382252559727	212.48236632537	375.853242320819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.905574516496
GEL-2714610-11	602.687968952135	451.766106080207	0	460.761448900388	289.849935316947	589.694695989651	1080.9403622251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.299482535572
GEL-2114156-11	2184.93639939215	0	939.327791186198	1453.95950657013	940.327076070439	0	862.382855099669	1176.65795119335	2300.85344596407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320.55497452399
GEL-2993148-11	0	1169.5	351.5	0	431	587	1294.5	584.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362
GEL-2418211-11	0	1879.66843642156	4104.09264666844	0	1435.98274488983	762.959516856915	843.902176798513	1256.11016724184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010.2843111229
GEL-2451386-11	0	406.526142251531	226.349740932643	0	202.761186999529	0	652.449364107395	478.295572303344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.617993405558
GEL-2444528-12	0	639.068181818182	0	0	0	224.225649350649	386.25	207.672077922078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.784090909091
GEL-2087022-11	0	908.436628447475	607.123489308956	829.985280446235	0	554.156337155253	1207.25131701271	1501.56879454602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841.478153083352
GEL-2284978-12	0	1010.7095899695	751.270755676042	479.811589291766	0	627.06065740427	700.685191460522	570.464927143341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293.997289054559
GEL-2204610-11	0	597.076091154886	296.041908072615	236.633835457706	0	496.731363460796	427.338740826574	288.553495558131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.624565469292
GEL-2054370-11	0	1466.48757747523	2626.74688774699	0	1565.22238703184	757.802193145097	552.313503204958	1415.86719288022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076.56025851566
GEL-2209402-11	1896.00867317634	652.79793222286	1104.46622630672	769.083802412407	1512.21539345204	535.0148190695	1615.02607696726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604.387076392873
GEL-2357797-12	0	637.605674580197	325.564562825709	0	0	290.503763752171	721.250723798495	283.491603937464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.583671105964
GEL-2337093-11	6421.4387501452	0	0	12809.8675339761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2297.6937158787
GEL-2616303-11	0	519.124806334997	0	0	259.312101910828	0	997.200206576003	563.678430022379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568.684455155793
GEL-2211409-11	0	889.565641569459	0	0	0	0	516.328313891835	343.718557794274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609.387486744432
GEL-2778693-11	0	994.510528260067	452.050240118212	341.046792266962	0	697.161925871198	842.822558798178	576.615195173008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.792759512375
GEL-2281553-11	836.51998785548	1761.98893499308	3266.62554397328	857.008231285632	1655.05029855278	943.458624295787	915.974395304119	2431.60469588098	2144.76928785885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09139364212751e-11
GEL-2377231-11	2146.59007832898	0	0	2474.44386422977	0	577.002610966057	601.566579634465	529.879895561358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.51697127937
GEL-2689232-11	0	589.216110975907	205.750060842054	516.627889997566	0	0	445.541494280847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.864443903626
GEL-2384259-11	0	360.467330160104	0	0	0	97.6265685850281	346.9498052791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.956295975768
GEL-2004036-11	301.643162393162	644.875	543.15811965812	600.780982905983	349.244658119658	0	707.508547008547	300.139957264957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.649572649573
GEL-2854214-11	0	527.03825136612	173.183970856102	121.777777777778	0	143.737704918033	416.739526411658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.522768670309
GEL-2357889-11	3178.04389827167	0	0	2682.38108694224	0	454.149175264507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1296.42583952158
GEL-2290049-11	0	1447.57900174853	1490.05197901764	390.751390875854	675.570179621682	555.146797011604	824.475441106342	541.655380702591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361.769829915757
GEL-2237009-11	0	1932.53375694996	765.607625099285	0	614.487688641779	0	0	3713.44718030183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163.92374900715
GEL-2919098-11	0	1080.70417611489	943.178193499622	0	1043.69718442933	0	343.064814814815	922.674319727891	401.575869236584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.105442176868
GEL-2295635-11	0	622.825632083697	408.213426329555	405.211857018309	258.134960767219	238.124498692241	712.872711421099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.61691368788
GEL-2462706-11	0	483.677096370463	0	0	0	457.774718397998	409.456821026283	188.788485607009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.302878598247
GEL-2236628-11	0	567.5	0	0	145	0	330	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.5
GEL-2098208-11	0	990.924369747899	2116.7023583627	0	2004.82380048794	476.482786663052	0	641.303876389265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139.76280834914
GEL-2275763-11	0	453.727922409393	269.824910668709	341.677726731325	0	515.531393568147	733.602177981964	248.721286370597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389.914582269865
GEL-2025713-11	743.748427672956	1061.64090079124	2200.75559613174	570.307094069115	1464.00480151484	512.326705890309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838.2164739298
GEL-2943066-12	0	1203.78034008852	1622.37782436525	0	1102.75681341719	712.165851385977	789.683904029816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010.23526671325
GEL-2569910-11	544.881473924263	753.218508071776	1984.20992618376	0	2723.90655944308	0	525.850687151173	965.562023645202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847.370821580746
GEL-2717311-11	3741.71027888446	0	0	1112.96764940239	0	1063.49131474104	1539.7635059761	648.689721115538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1301.37752988047
GEL-2337327-11	0	911.637232761216	2443.86788617886	0	1509.22719060524	455.068503462812	0	474.071364046974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849.127822944898
GEL-2901840-11	881.611543263229	521.248439450687	0	2387.21761259964	0	0	821.968692979929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606.953711706516
GEL-2384430-11	441.036540803898	1053.78197320341	692.342265529842	0	1209.97198538368	368.448233861145	867.054811205847	800.974421437272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.389768574906
GEL-2546779-11	0	540.677880994225	203.755460708009	0	0	195.244790359026	473.593773537535	294.369068541301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.359025859904
GEL-2237470-11	0	251.974631115713	0	0	0	277.573647424282	903.996634739839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.455086720166
GEL-2709118-11	612.385026737968	883.555520603963	751.972790185593	720.452972632903	0	967.108052846807	814.011796162315	1144.21940861906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.294432211391
GEL-2017531-11	470.66027820711	680.508809891808	1028.25780525502	0	682.00772797527	500.638639876352	789.43019062339	449.67542503864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.82112313241
GEL-2124523-11	0	1066.49859641546	696.591448931116	0	0	1297.18797236018	505.104189160009	455.3476570935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634.270136039735
GEL-2705065-11	0	1021.71145833333	0	0	0	0	255.427864583333	252.91875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.941927083337
GEL-2968762-11	192.872899782566	485.195888515517	248.122949199447	0	377.709428740858	229.036568491797	515.83455228306	275.24570073137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.982012255385
GEL-2330829-11	0	917.515396797466	0	0	366.306528242126	0	1016.96287172268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539.215203237728
GEL-2228913-11	0	567.288432190457	748.380506663953	0	496.252314579306	441.224336148133	488.248244989317	1468.74676976295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706.859395665884
GEL-2120125-11	656.31162999551	765.197425535099	2173.72010178117	0	1426.50381679389	443.534800179614	0	604.366112857357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604.36611285736
GEL-2517033-12	0	724.148861235032	212.749941300775	0	229.230570556469	0	424.501056586053	309.136651796196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.232918525475
GEL-2907656-11	0	844.736171568107	1076.85062108504	0	458.714300881198	885.343667055951	751.990657182291	460.71960930035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.644972927063
GEL-2503923-11	500.8275090377	1100.12110518161	537.814770184197	1820.37304183164	0	444.846789464624	464.839903597865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938.176880702365
GEL-2098929-11	1384.51507412925	1233.57735688444	2107.11059090587	735.13187202951	743.656593601476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865.008512449454
GEL-2410324-11	0	482.233791430881	404.195957962813	0	0	661.320614389652	1021.99547291835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524.254163298304
GEL-2359202-11	0	514.511047910742	0	554.589805294246	0	0	483.950995405819	218.930212207394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518.017939181799
GEL-2311827-11	2438.14042969875	624.035942630033	0	4251.74488796728	0	0	513.529577789298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853.549161914639
GEL-2307631-11	649.387539808917	1051.12728901274	745.444864649682	0	901.538017515924	456.272292993631	442.764231687898	412.24601910828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368.219745222927
GEL-2020506-11	0	983.381451299961	352.136592937524	0	0	0	521.70236709352	227.088086922778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493.691501746217
GEL-2193669-11	0	619.617283950617	461.21512345679	510.684567901235	681.079320987654	609.123765432099	667.587654320988	463.713580246914	687.075617283951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.903086419752
GEL-2211540-11	0	1349.1599545153	825.515682744243	0	471.580214157112	651.301336112954	797.981806121482	681.838908367289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.62209798162
GEL-2006734-11	0	415.511685455045	0	0	0	393.324168270553	599.062963981303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426.101182293099
GEL-2517033-11	0	514.611307420495	179.257950530035	0	130.41519434629	0	305.141342756184	155.088339222615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.485865724381
GEL-2431353-11	0	446.56997255978	0	0	0	158.055664445316	254.896119168953	189.666797334379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.811446491572
GEL-2831671-11	3090.37607655502	615.672590567327	0	2702.95283663705	0	0	448.99049897471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.007997265893
GEL-2490620-11	176.571428571429	556.225010117361	311.125859975718	0	271.109672197491	0	654.264670174019	231.093484419263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.609874544719
GEL-2013808-12	0	452.911919113358	0	0	237.453820727202	291.443321018861	810.842309935835	337.934279603344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.4143496014
GEL-2278075-11	876.550071824338	1018.47722142417	3172.87138313154	624.67935563308	1597.18017648266	983.994920993228	0	728.626000410425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738.62087010056
GEL-2113920-11	0	673.897659227001	0	0	0	165.728905824714	532.129559063691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462.243875884594
GEL-2967478-11	0	805.605751947274	537.070501298183	410.317855002996	0	584.665368484122	1483.9578589974	854.202616337128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341.180047932897
GEL-2187436-11	0	371.193828351012	0	0	0	0	426.671166827387	255.700096432015	0	0	0	0	790.804243008679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.630665380907
GEL-2116120-11	0	208.029850746269	130.144278606965	0	0	0	193.960199004975	95.4726368159204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.393034825871
GEL-2383256-11	0	486.030524220305	151.198407431984	0	161.677504976775	0	334.333112143331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.760451227605
GEL-2110174-11	1310.70904997749	446.923728050428	496.025213867627	891.342278253039	0	609.760288158487	1114.30310670869	623.288248536695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6480864475443
GEL-2875581-11	0	427.363927427962	167.534685165422	0	0	0	180.074706510139	170.544290288154	0	0	0	0	275.880469583778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.601921024545
GEL-2329997-11	0	554.572708476912	0	0	413.42694693315	254.262577532736	816.84355616816	363.375258442453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502.518952446589
GEL-2904267-11	456.994879297732	547.79517190929	2350.33065106072	0	1329.07681053402	0	875.574250182882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260.22823701536
GEL-2397653-11	453.385775028991	834.868960185543	945.718786238887	678.081368380363	0	583.209895632006	643.628044066486	642.629396984925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.477773482799
GEL-2833706-11	6197.27202671462	0	0	4912.28255843822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2526.44541484716
GEL-2691676-11	0	664	360	0	0	249.5	1362.5	439.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518.5
GEL-2765379-11	0	271.580032809937	0	0	0	0	241.685962034216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1385.26083899695	0	0	0	0	0	263.473166158897
GEL-2022668-11	5224.26946792779	1721.60587037192	0	0	4131.15465528306	1854.49825618705	0	2325.11715632934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2649.35459390084
GEL-2503098-11	0	433.696927374302	725.992667597765	0	0	955.832053072626	939.343575418994	676.027583798883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.10719273743
GEL-2688122-11	586.497717379764	854.224917719503	2715.30427858584	0	2362.00445907209	1833.05557914853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075.91304809427
GEL-2064284-11	0	729.792523364486	236.86691588785	374.744672897196	0	230.301308411215	742.418691588785	261.614205607477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.261682242991
GEL-2388231-11	2541.72053606622	1184.13686331187	1269.11080453729	2343.7812376823	780.260719134586	1138.65081242062	764.765471028774	1248.11724258748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.456313230859
GEL-2091449-11	0	801.402887435145	229.758854049177	0	237.767877284006	181.204150688022	473.533498759305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.332731784345
