GEL-Lung_common_SBS4_a	GEL-Lung_common_SBS2	GEL-Lung_common_SBS3+8	GEL-Lung_common_SBS92	GEL-Lung_common_SBS17	GEL-Lung_common_SBS13	GEL-Lung_common_SBS1+5	GEL-Lung_common_SBS4_b	GEL-Lung_rare_SBS5	GEL-Lung_rare_SBS44	GEL-Lung_rare_SBS148	GEL-Lung_rare_SBS18	GEL-Lung_rare_SBS1+18	GEL-Lung_rare_SBS31	GEL-Lung_rare_SBS33	GEL-Lung_rare_SBS113	GEL-Lung_rare_SBS7a	GEL-Lung_rare_SBS3	GEL-Lung_rare_SBS7a+38	GEL-Lung_rare_SBS144	unassigned
GEL-2061215-11	15698.0029524862	3783.37485082873	8478.0626121547	10005.4250519337	0	5002.46230276243	0	10592.9491359116	0	0	0	0	0	0	0	0	0	0	0	0	3052.72309392264
GEL-2203794-11	3144.35970404098	0	3201.45702902675	2221.28628343768	0	0	1143.44906089926	1751.98634035287	0	0	0	0	0	0	0	0	0	0	0	0	857.46158224246
GEL-2552530-11	0	0	494.962268266085	492.442093784079	0	0	1175.91341330425	0	0	0	0	0	0	0	0	0	0	0	0	0	147.682224645586
GEL-2848004-11	0	1728.04936273518	1082.96419178636	0	0	2562.36617438802	1329.61440420797	0	0	0	0	0	0	0	0	0	0	0	0	0	701.005866882469
GEL-2461227-11	1231.03931061193	347.640685515105	1130.71010844307	909.985863671572	0	0	1186.89446165763	0	0	0	0	0	0	0	0	0	0	0	0	0	374.729570100693
GEL-2612221-11	0	0	8492.62496241992	0	0	6871.3874563493	2549.58719733586	0	0	0	0	0	0	0	0	0	0	0	0	0	3703.40038389492
GEL-2477008-11	0	0	0	0	0	0	73.2112676056338	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7887323943662
GEL-2322434-11	3241.01859678783	1183.78517087308	1982.15191402005	1279.38896268567	0	0	1156.75582659099	2747.48279193334	0	0	0	0	0	0	0	0	0	0	0	0	844.416737109039
GEL-2936250-11	9595.34131979695	0	4548.76913705584	2448.49055837563	0	0	2970.80852791878	10007.0919796954	0	0	0	0	0	0	0	0	0	0	0	0	2461.4984771574
GEL-2064640-11	19651.4358999047	0	6317.30031484388	0	0	0	0	17197.5672100211	0	0	0	0	0	0	0	0	0	0	0	0	8729.69657523032
GEL-2099286-11	5589.45599583108	1365.35566111479	3379.88042410759	7285.89790150923	0	0	0	4338.63016856072	0	0	0	0	0	0	0	0	0	0	0	0	2993.77984887659
GEL-2674905-11	0	405.913885672176	924.358353510896	483.278660911675	0	0	2045.64522581324	489.307084956311	0	0	0	0	0	0	0	0	0	0	0	0	423.496789135702
GEL-2442947-11	0	0	1763.22104007159	0	0	0	2485.65536442279	1026.74912995923	0	0	0	0	3807.69513771502	0	0	0	0	0	0	0	1000.67932783137
GEL-2028648-11	5734.07553667776	0	4004.03562545441	5765.1301037003	0	4045.10779474228	1630.36476868327	3710.01899896682	0	0	0	0	0	0	0	0	0	0	0	0	1290.26717177516
GEL-2460574-11	0	0	0	173.034512143161	0	0	212.887942053686	0	528.184064763528	0	0	0	0	0	0	0	0	0	0	0	269.893481039625
GEL-2019413-11	0	0	4953.83818806483	1873.91067294047	0	2965.68911046381	2282.76391067294	0	0	0	0	0	0	0	0	0	0	13267.1873552917	0	0	1490.61076256625
GEL-2005569-11	244.809437714699	272.344241547641	0	550.696076658832	0	0	1233.55921171578	0	0	0	0	0	0	0	0	0	0	0	0	0	467.591032363048
GEL-2991022-11	0	0	431.130007372819	543.972720570165	0	0	0	0	921.970508724502	0	0	0	0	0	0	0	0	0	0	0	161.926763332514
GEL-2042926-11	31622.0669560043	0	22960.1030265454	9241.32774491617	0	7327.77754166312	0	21417.4656369846	0	0	0	0	0	0	0	0	0	0	0	0	7406.25909388642
GEL-2836352-11	14081.3328684333	3926.83791893834	10502.8918473437	14972.0692701069	0	4388.20138624741	0	19280.2943239931	0	0	0	0	0	0	0	0	0	0	0	0	3810.37238493725
GEL-2869178-11	833.509090909091	0	1219.86743383199	2103.11576524741	0	690.822784810127	1061.60621403913	0	0	0	0	0	0	0	0	0	0	0	0	0	640.078711162252
GEL-2180171-11	14541.7163815811	0	6797.73727673858	3068.78427972836	0	0	0	15317.4146243873	0	0	0	0	0	0	0	0	0	0	0	0	5272.34743756466
GEL-2838650-11	12627.8440439001	0	9060.57445331482	15387.7604915621	0	3621.82724252492	0	14980.8304821408	0	0	0	0	0	0	0	0	0	0	0	0	4886.16328655726
GEL-2994148-11	12500.3429499841	0	5671.78096208984	4205.15681427206	0	0	0	12414.2476075183	0	0	0	0	0	0	0	0	0	0	0	0	4489.4716661357
GEL-2147309-11	13280.5840817847	0	17837.8824276037	19496.5811017756	0	4534.80921043555	0	10030.6541395914	0	0	0	0	0	0	0	0	0	0	0	0	7267.48903880905
GEL-2450391-11	4068.20307944606	0	1464.83336370262	2766.51822157434	0	0	2357.14559037901	4299.41353862974	0	0	0	0	0	0	0	0	0	0	0	0	1522.88620626823
GEL-2192466-11	0	2785.84478881302	0	2932.49454144008	0	2948.5108966758	3340.41108884982	0	0	0	0	0	0	0	0	0	0	0	0	0	233.73868422128
GEL-2946387-11	0	0	408.995662781241	436.295744104093	0	0	697.163187855788	0	0	0	0	0	0	0	0	0	0	0	0	0	322.545405258878
GEL-2494538-11	25334.6414995201	4789.89236298419	8208.60180469248	9619.77547832057	0	0	0	19737.435823426	0	0	0	0	0	0	0	0	0	0	0	0	3662.65303105666
GEL-2252965-11	19036.1093355602	0	8025.28134785827	7412.3744187812	0	0	0	12065.1678844584	0	0	0	0	0	0	0	0	0	0	0	0	6144.06701334193
GEL-2659959-11	65024.3591278893	17838.7975692211	22112.6709465529	0	0	17863.2911125532	0	36252.4436043991	0	0	0	0	0	0	0	0	0	0	0	0	17307.4376393844
GEL-2107168-11	7334.7545333923	0	4295.59929234852	10347.9212737727	0	0	0	7517.17381689518	0	0	0	0	0	0	0	0	0	0	0	0	4404.5510835913
GEL-2077951-11	3679.60785706674	2905.19038823571	2802.70131069513	0	0	1224.86946328988	1629.3263595354	1439.34660604554	0	0	0	0	0	0	0	0	0	0	0	0	393.9580151316
GEL-2307318-11	14587.0839275094	8561.48387008566	9478.30340235574	4590.59992753673	0	17050.9426377999	0	17220.501732966	0	0	0	0	0	0	0	0	0	0	0	0	1677.08450174658
GEL-2538184-11	0	12160.2293849658	0	0	0	15732.9153758542	2372.45945330296	0	0	0	0	0	0	0	0	0	0	0	0	0	4846.39578587704
GEL-2984083-11	2637.73343531546	0	5348.05585300343	8828.82271118305	0	2810.44515199488	1831.74542414486	4752.82619754887	0	0	0	0	0	0	0	0	0	0	0	0	1934.37122680945
GEL-2622149-11	4230.96258806255	1978.21628629895	3708.90550947405	10848.6861302467	0	1791.19583860537	0	7309.29915491198	0	0	0	0	0	0	0	0	0	0	0	0	2144.7344924004
GEL-2329367-11	10743.1165585928	3072.32024504711	8831.79522086483	12028.6689893598	0	3824.1433203167	0	14900.403038011	0	0	0	0	0	0	0	0	0	0	0	0	2449.55262780776
GEL-2663984-11	7571.20097973426	0	7605.71101194471	7587.2056323536	0	0	0	16484.7921979153	0	0	0	0	0	0	0	0	0	0	0	0	5470.09017805213
GEL-2115423-11	2943.831929118	4174.47068868304	7122.30306886831	6423.22424486508	0	2749.81005235602	2055.23173580346	4635.52267418445	0	0	0	0	0	0	0	0	0	0	0	0	936.60560612164
GEL-2336151-11	6139.85102343321	0	2685.02812984028	7601.91086388089	0	0	1893.22493879386	9964.81564878504	0	0	0	0	0	0	0	0	0	0	0	0	1748.16939526672
GEL-2913282-11	1609.5	351.5	714	0	0	0	1033	1488	0	0	0	0	0	0	0	0	0	0	0	0	587
GEL-2710735-11	577.985708707536	0	1890.35915657946	950.443108160875	0	386.994767668879	1598.10792659118	661.700898086685	0	0	0	0	0	0	0	0	0	0	0	0	353.408434205385
GEL-2026670-11	143450.618415508	0	27970.8406388765	0	0	0	0	143248.123188961	0	0	0	0	0	0	0	0	0	0	0	0	24699.4177566545
GEL-2952372-11	0	0	5943.92289970819	0	3034.18046383044	1255.41913684534	0	0	0	0	0	0	0	4440.63123944095	0	0	0	0	0	0	1660.84626017508
GEL-2219917-11	12209.8070466974	8866.71705599438	0	10893.1808525435	0	24297.556041961	0	8143.37302987489	0	0	0	0	0	0	0	0	0	0	0	0	3923.36597292883
GEL-2248566-11	0	404.076204076334	0	651.929637803453	275.893418148773	297.424120472543	1702.42762560042	0	0	0	0	0	0	0	0	0	0	0	0	0	525.248993898477
GEL-2764353-11	13879.5099763144	0	15328.3763787857	0	10090.0516637411	4035.52053901992	5846.47851048988	11667.4505706774	0	0	0	0	0	0	0	0	0	0	0	0	4398.6123609716
GEL-2073345-11	16512.2247437592	0	6363.57659792015	13586.9879548118	0	4649.90244145739	3869.5062221003	11195.8379510711	0	0	0	0	0	0	0	0	0	0	0	0	3923.96408888006
GEL-2446487-11	2590.6697503485	1183.44797870992	0	2497.05521057745	0	1430.75055970937	1947.38267224264	1442.76526000084	0	0	0	0	0	0	0	0	0	0	0	0	758.92856841128
GEL-2300534-11	25454.0096962403	0	6081.66607001402	6299.13625007617	0	0	4355.40277862409	19327.3497958686	0	0	0	0	0	0	0	0	0	0	0	0	4117.43540917682
GEL-2942528-11	5351.35595855929	2207.96497366222	3886.03833070927	7171.76589499874	0	0	3300.71036212024	2362.28779131922	0	0	0	0	0	0	0	0	0	0	0	0	1413.87668863102
GEL-2286669-11	360.092815076561	0	0	346.069729093051	0	0	2116.48433451119	0	0	0	0	0	0	1254.06454652532	0	0	0	0	0	0	175.288574793878
GEL-2061421-11	32231.821194252	8604.3866033091	14622.5067155207	10030.0335031774	0	11372.1717982481	0	8176.84254880632	0	0	0	0	0	0	0	0	0	0	0	0	2306.23763668638
GEL-2581583-11	44070.2654502592	0	7604.64351563473	8583.26117622256	0	0	0	36087.4628896704	0	0	0	0	0	0	0	0	0	0	0	0	7911.36696821311
GEL-2275741-11	0	357.766980664353	475.519418277971	625.340604858701	0	0	1535.29135680053	0	0	0	0	0	0	0	0	0	0	0	0	0	38.0816393984451
GEL-2269433-11	0	763.084580423456	473.552488637623	765.584857554595	0	0	1704.6889480102	0	0	0	0	0	0	0	0	0	0	0	0	0	804.089125374126
GEL-2443701-11	0	0	367.238247863248	399.215455840456	0	0	479.158475783476	0	0	0	0	0	0	0	0	0	0	0	0	0	157.38782051282
GEL-2789394-11	4179.68216858971	0	7412.88920239835	6930.1569002872	0	2314.71638030937	3977.79412505668	2378.18118607346	0	0	0	0	0	0	0	0	0	0	0	0	2560.58003728523
GEL-2660511-11	418.763586956522	0	1501.11413043478	540.923913043478	0	0	1096.42663043478	759.60597826087	0	0	0	0	0	0	0	0	0	0	0	0	678.16576086957
