GEL-Kidney_common_SBS13	GEL-Kidney_common_SBS5	GEL-Kidney_common_SBS1	GEL-Kidney_common_SBS125	GEL-Kidney_common_SBS107	GEL-Kidney_rare_SBS150	GEL-Kidney_rare_SBS57	GEL-Kidney_rare_SBS22	GEL-Kidney_rare_SBS17	GEL-Kidney_rare_SBS44	GEL-Kidney_rare_SBS26	GEL-Kidney_rare_SBS6	GEL-Kidney_rare_SBS18	GEL-Kidney_rare_SBS31_a	GEL-Kidney_rare_SBS168	GEL-Kidney_rare_SBS117	GEL-Kidney_rare_SBS13	GEL-Kidney_rare_SBS2+13	GEL-Kidney_rare_SBS141	GEL-Kidney_rare_SBS121	GEL-Kidney_rare_SBS108	GEL-Kidney_rare_SBS152	GEL-Kidney_rare_SBS138	GEL-Kidney_rare_SBS153	GEL-Kidney_rare_SBS127	GEL-Kidney_rare_SBS31_b	unassigned
GEL-2409307-11	0	1462.70478413069	251.292882147025	1508.25787631272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.744457409565
GEL-2102427-11	0	1762.816	454.7264	766.7248	295.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.2608
GEL-2833449-11	0	1547.5	544	1129	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.5
GEL-2485466-11	0	1297.84427849769	554.214583790907	1059.82264441028	1491.76927300681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.349220294313
GEL-2052389-11	0	2160.16454426179	863.266496874277	2185.64289573204	992.156980782589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.769082349304
GEL-2887213-11	821	2990	0	1597.5	4837.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497
GEL-2496131-11	0	3223.7972004097	1007.31171048139	2012.62478661659	2063.58996244452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473.676340047799
GEL-2387279-11	0	940.391498881432	392.619686800895	0	206.038031319911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.950782997762
GEL-2918427-11	0	2727.13678301826	982.449899993548	1472.92412413704	2267.69256081037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.796632040782
GEL-2849732-11	763.61521027449	2294.34386804331	1829.57806597834	4782.09027952657	2237.37257617729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2770921-11	0	1109.26392572944	538.642572944297	915.89224137931	1746.34118037135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.860079575603
GEL-2338864-11	0	2525.47958444069	0	2628.70355158251	500.085044696787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567.731819280013
GEL-2928291-11	0	552.634640241275	303.171046962516	149.577768203361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.616544592848
GEL-2692545-11	0	652.73764564082	278.887906789875	122.450783447168	145.941341904379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9823222177581
GEL-2237501-11	0	2457.95304695305	706.204795204795	939.938061938062	1231.72927072927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.174825174823
GEL-2494991-11	505.198293723339	2418.16258379037	877.108104814138	1684.82632541133	2706.70469226082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2205232-11	0	570.779319041614	147.813366960908	148.81210592686	225.71500630517	440.943253467844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.936948297604
GEL-2778482-11	483.31947728687	2726.48164281269	583.781953951462	2309.63733665215	1928.77958929683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2386413-11	0	1449.44258052147	612.821319018405	1629.18347392638	1299.24127684049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.311349693255
GEL-2430734-11	0	2025.62690839695	0	1454.21946564886	1233.14217557252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517.011450381669
GEL-2377578-11	253.617070625072	1131.29189377247	425.857010321234	955.057984460165	1539.17604082106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2317552-11	0	1577.93166845411	862.055308717634	2240.74306725908	1479.31093917573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.959016393446
GEL-2430338-11	0	3166.98495922682	1018.79939595288	1866.46451223195	1849.95155542132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381.799577167029
GEL-2049611-11	489.667549987955	1242.19344736208	825.124869509355	1360.8552156107	2317.15891752991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2878616-11	0	1455.39637163277	329.542605827378	2031.3446948873	507.335349092908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.380978559644
GEL-2406139-11	0	1217.25995662461	0	1133.2765181388	2190.56802050473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.89550473186
GEL-2439170-11	541.66286543645	1494.07008086253	0	2925.67903794319	1901.31660792038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.27140783745
GEL-2240768-11	0	1962.96791569087	0	1670.29274004684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.73934426229
GEL-2140355-11	7924.81868991728	2332.15235859602	2010.20035024965	1149.82860123705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2879561-11	221.666140376059	1114.34878713937	468.407635998278	663.493899813406	1026.08353667289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2272317-11	811.632694248234	1275.85065590313	669.871510258998	3478.63975782038	2668.00538176926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2266705-11	0	1676.43806710276	0	1674.43933319266	862.953365688964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522.169234015616
GEL-2316800-11	0	947.782365646042	386.931774869775	1452.99898361072	948.283572608309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.003303265154
GEL-2316896-11	278.438412206988	1130.25	498.889650597081	1176.73971693941	1436.68222025652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2084974-11	283.102015631427	1470.72501028383	794.59306869601	1242.33597285068	1090.24393253805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72848410531878e-12
GEL-2345514-11	996.914073946393	3088.73377574765	0	2681.26889597518	4189.13892958718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.944324743597
GEL-2269699-11	574	1431	774	1759	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2820411-11	0	1441.40233722871	508.347245409015	1456.42737896494	1408.84808013356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.974958263775
GEL-2796182-11	0	2348.45425342058	752.125877453896	2247.37013682332	2692.24033313504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.809399167164
GEL-2735151-11	433.10598025618	1448.35440972505	465.113812515297	1575.88561638248	2207.54018112099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72848410531878e-12
GEL-2872071-11	0	1755.23452484743	688.699651264167	1469.35919790758	2616.85876198779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.847863993033
GEL-2751897-11	1466.97684942288	0	1874.91425104932	3870.66185729276	6990.35939139559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024.08765083945
GEL-2472167-11	558.786918272782	2143.01793029347	940.324222684843	1509.62594855953	2304.24498018938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2110824-11	0	1100.92957746479	515.998300145702	809.21321029626	1473.0677513356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.791160757648
GEL-2551254-11	0	1376.33381712627	471.771649733914	1759.64828253508	2240.91533623609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.330914368647
GEL-2193347-11	1299.7418436833	848.463461733916	2129.67334078667	0	385.665209879053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.456143917061
GEL-2641823-11	576.690790564057	1530.02651787194	608.618308380753	2036.87586321198	4277.78851997127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2143354-11	0	2243.79227992224	0	2007.31417198926	738.931593075998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410.961955012502
GEL-2435959-11	589.807712260073	2132.68880050723	592.302668741714	2016.42382846274	3325.77699002824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2771483-11	2127.74983829237	672.209492238034	1611.50889391979	855.584653945666	895.94712160414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2450859-11	0	367.224308300395	210.415019762846	381.752964426877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.6077075098819
GEL-2902374-11	0	1695.70192432714	0	3008.4065141074	2398.114029385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598.77753218046
GEL-2836289-11	56122.5405089392	3957.09269456536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3186.36679649544
GEL-2231703-11	2133.72869841729	613.278311772783	2076.24947604249	1048.62094384621	1044.12256992123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2329923-11	557.523707186031	1280.70302216253	939.382404298187	1938.82122229684	2735.56964405641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2218051-11	0	1021.23915919447	0	663.429075407908	1394.10436572101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.227399676612
GEL-2575039-11	0	1493.13203647416	587.642310030395	770.842553191489	1096.19817629179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.184924012166
GEL-2319604-11	0	1420.88698295516	470.459233525133	1556.51937900337	961.938985995006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.195418521331
GEL-2061752-11	0	1796.86253953909	0	1820.8473565296	1484.06055128784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.22955264347
GEL-2327438-11	0	2460.27980342422	720.228281547242	1951.61857958148	878.778535193405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.094800253653
GEL-2407717-11	0	1862.17722304055	905.53128149469	2335.73951469106	1032.81680750446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327.73517326924
GEL-2331177-11	0	1463.74452149792	0	634.089736477115	1164.41026352288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.755478502085
GEL-2358444-11	0	1505.12365777624	328.271793095486	865.169610899434	1436.25193395682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.18300427202
GEL-2607052-11	249.316768665851	1177.13488372093	344.746634026928	1606.31946144431	704.482252141983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2840532-11	434.766188828473	1902.35251747758	0	2109.71795777134	2367.17166866747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.991667255137
GEL-2440967-11	317.118298241806	990.431083134361	446.370306056002	670.306924245713	2191.77338832212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2781393-11	0	477.121944286526	868.953951108584	0	359.221148379761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.7029562251291
GEL-2109653-11	466.485855286022	1517.08007228748	0	1993.5763536526	2975.59915201223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.258566761668
GEL-2459430-11	693.855421686747	1583.74619975228	1329.3491723905	2550.45490372706	2702.59430244342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2389345-11	378.536887123873	1448.22819612036	0	2378.58996486941	1982.07507255231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.569879334047
GEL-2610601-11	0	1710.08401084011	0	2563.1224028907	1746.64995483288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634.14363143631
GEL-2900951-11	280.453598704004	722.16801666281	295.978708632261	453.733857903263	411.665818097663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2361954-11	0	682.565256934971	219.269668030923	0	188.955889040473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2091859936331
GEL-2496624-11	378.652731073344	1337.80614377897	977.68535853858	1166.00999727347	1650.84576933564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2375753-11	444.935244470314	2115.19215657742	0	3219.03150465658	816.881111757858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.959982537828
GEL-2293368-11	449.0334371293	1088.36914294187	478.502817319098	2321.08830071174	2400.00630189798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18234311230481e-11
GEL-2707163-11	0	793.849375211077	559.484295845998	422.854441067207	1033.20094562648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.610942249238
GEL-2454939-11	0	1426.28083491461	0	1812.62778388095	1238.61230400479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.47907719965
GEL-2864651-11	0	1060.79636749304	586.61089752088	1183.21516637942	777.983958637147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.393609969513
GEL-2666475-11	0	1335.51109877913	837.379948205697	0	390.211061783204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.897891231969
GEL-2969051-11	0	1352.07284977366	362.385514264659	1708.96010106327	1102.15180545321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.429729445201
GEL-2953205-11	0	0	17598.5	0	0	0	0	0	0	25836.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2893929-11	181.76819357222	571.342999630587	254.375323236055	750.607499076468	952.905984484669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2040316-11	694.567744418784	1334.05080831409	2145.798691301	3301.07467282525	4233.50808314088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2503619-11	295.143804231257	1314.64053816906	857.918007214585	1020.49722140977	1642.80042897533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2087776-11	183.962735642262	686.090530469093	888.14796142043	468.451556334941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.3472161332738
GEL-2236762-11	324.604316546763	916.706634692246	423.78896882494	762.419397815081	1332.48068212097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202202-11	0	2104.50771294433	0	2217.06160774169	393.688512024528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.742167289452
GEL-2378650-11	173.584327854087	781.129475343391	421.418599414546	569.918486827291	281.949110560685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2184622-11	502.267543080476	1391.74133949192	607.323503286552	1883.00302007461	1247.66459406644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2981113-11	7120.89420994982	0	0	3454.87454466719	6419.41207937438	0	0	0	20213.8930636574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2074.92610235121
GEL-2327317-11	376.596464258263	1384.35459902639	899.730463745836	965.747373815014	2229.5710991545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2020041-11	277.654658385093	1792.27080745342	0	1418.23602484472	890.891925465839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.9465838509277
GEL-2269994-11	0	1321.3158500115	481.979986197378	2232.22298903458	2128.11931600337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.361858753172
GEL-2135625-11	0	1693.00296150049	0	1353.90148075025	1550.24975320829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476.84580454097
GEL-2066376-11	437.085139528583	1988.11297751287	848.194933622325	2409.21328908155	1692.39366025467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2291009-11	0	3186.04447439353	0	2639.96534462842	1373.94108586831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585.04909510974
GEL-2558913-11	425.286166449451	1580.34742133681	0	1951.72407372929	1267.87190467325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.770433811199
GEL-2710606-11	0	2474.77404417746	547.171140729616	1517.47462611852	3049.95394531006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.626243664344
GEL-2569400-11	401.543318133988	635.944230094704	781.503682918274	0	1011.88916169765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.1196071553841
GEL-2878151-11	0	1675.20006918819	313.004497232472	1608.59271217712	554.894372693727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.308348708491
GEL-2256090-11	0	2492.72165558992	773.327827860762	2008.45568204251	1959.03059814437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.464236362438
GEL-2584763-11	0	1073.28504859539	0	633.577952336573	1589.94088669951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456.196112368527
GEL-2250377-11	406.919055916363	1505.35086329796	524.750831617298	1568.26104862981	2298.71820053857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2557237-11	0	0	0	691.799524354796	805.003082885581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3677.8578349335	0	0	0	0	0	0	537.339557826123
GEL-2271452-11	0	1081.36370903277	364.791366906475	659.526778577138	889.210231814548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.107913669069
GEL-2886776-11	286.09771096686	932.818585582508	642.21933720533	634.216604031432	432.647762213871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2160134-11	433.846616541353	1409.37744360902	599.097744360902	1097.84661654135	3431.83157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45696821063757e-12
GEL-2698634-11	436.40269982238	1950.29968028419	737.680710479574	1849.20639431616	2070.41051509769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45696821063757e-12
GEL-2992783-11	341.5	1202	490	1446	1594.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2782642-11	420.649655581068	1382.27783127176	530.951114732242	2397.55262573143	2037.5687726835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2142187-11	0	487.293668954996	1548.79008390542	0	1110.22578184592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.690465293664
GEL-2460978-11	549.72	1177.04163934426	834.593114754098	1597.09180327869	1949.55344262295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2049667-11	242.19592476489	1159.04482758621	0	732.580250783699	854.427272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.751724137928
GEL-2464951-11	0	1201.77092511013	306.343612334802	901.955947136564	1104.84581497797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.083700440534
GEL-2918121-11	298.684646888423	1043.39166916392	0	1241.84656877435	2152.93497153132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.142143641987
GEL-2932522-11	0	1789.58453223719	776.120879957372	1541.22585065083	2167.63050924869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.438227905918
GEL-2715895-11	289.330285714286	1186.35428571429	316.361142857143	1572.79542857143	577.158857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2170716-11	446.184817195922	1622.30794207416	523.389830508475	1765.18734982791	3362.93006039353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72848410531878e-12
GEL-2419562-11	0	1758.09421586166	0	833.492844364937	378.951401311866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.461538461537
GEL-2806420-11	0	1581.78521190261	360.064923354373	1752.81605049594	1550.27953110911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.054283137967
GEL-2632397-13	472.619288058571	950.23983842464	505.127493057309	1399.35319363797	2615.66018682151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2894705-11	385.105992474993	1517.91777553455	395.608883178857	1693.9662292374	1457.40111957419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00044417195022e-11
GEL-2920953-14	864.351544317778	1868.34065717329	0	930.416630507672	8753.62392016094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.26724784032
GEL-2631650-11	0	1263.63813272111	729.079698261725	1334.14584016617	1040.11369848038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.022630370615
GEL-2619045-13	311.154006140438	1706.34455778944	666.830048529266	1010.50014855898	1356.17123898188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2511147-11	291.436701229805	1068.93392814082	595.848324089703	870.816855558235	1311.96419098143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27595761418343e-12
GEL-2201134-11	0	1924.17619170761	0	1425.40815446944	1923.67692440307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518.73872941988
GEL-2449634-12	0	1415.2995160423	635.931887435024	1741.28983688833	1507.07832944972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.400430184626
GEL-2721447-11	0	1639.13481908313	628.510295737649	1260.52622659097	2065.31988814507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.508770443181
GEL-2681606-11	205.783461807989	1175.26331464611	418.06009110021	595.872985283812	456.020147161878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2916667-11	0	2097.37943572823	513.980338024376	2368.60521177025	2055.9213520975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382.113662379644
GEL-2071105-11	0	1112.00786211067	239.216812821288	1343.71787118234	470.926821892954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.130631992748
GEL-2176461-11	480.596718050721	1823.76442068623	0	2125.13861263053	3145.90601690701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478.594231725509
GEL-2093323-13	0	581.806049822064	737.288701067616	307.454403914591	499.04915480427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.401690391459
GEL-2332988-11	0	1346.25894003301	0	1985.40711534935	1663.5842655419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.74967907574
GEL-2703155-14	0	1405.5	476	1576.5	1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298
GEL-2594208-11	519.099986686194	1574.76967114898	0	2103.35321528425	2906.4607908401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394.316336040476
GEL-2004722-11	0	540.930992736078	770.173123486683	0	159.866222760291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.029661016948
GEL-2291405-13	0	1203.90163934426	358.821659215102	1086.46000993542	1151.42771982116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.388971684058
GEL-2130169-11	0	1383.73606768438	456.747838881736	2171.80099319478	1131.8751149531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.839985286004
GEL-2251590-12	0	1959.79815768085	617.724374604895	2565.50844396279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.969023751465
GEL-2070341-11	319.22149509187	1049.37175937579	455.028441983388	1040.35137175938	1118.02693178958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2963766-11	250.519462529436	1108.79914115528	427.887242000277	755.56669898878	1074.22745532622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82121026329696e-12
GEL-2924185-11	514.264505338994	1473.25775119002	738.880033449119	1942.99935674772	3107.59835327415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2008494-11	248	522	1717.5	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.5
GEL-2265506-11	18799.3644422882	0	0	1956.30948705509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1909.32607065671
GEL-2231207-11	0	1490.19555873926	425.913323782235	1392.98710601719	1971.72815186246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315.175859598855
GEL-2775917-11	0	0	0	0	1082.14798460859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6631.92083517315	0	0	0	0	0	242.93118021826
GEL-2226335-11	290.298169854	915.440263212009	458.470902734937	0	668.686818836109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.103845362945
